model,task,repeat,arm,passed,source,exposure,generation_calls,generation_tokens_known,preparation_calls_required,preparation_tokens_required,attempts,first_attempt_pass,failure_stage,finite_measurement,relative_deviation,numerical_loss,simulator_logs_retained,record
v4,eda_203,1,direct,False,formal-v1-v4flash,new_task,3,2478,0,0,3,False,parse,False,,1,0,records/units/v4/eda_203/1/direct/record.json
v4,eda_203,3,analogcoder,False,formal-v1-v4flash,new_task,2,6601,0,0,2,False,parse,False,,1,0,records/units/v4/eda_203/3/analogcoder/record.json
v4,eda_203,3,spicepilot,False,formal-v1-v4flash,new_task,3,27683,0,0,3,False,parse,False,,1,0,records/units/v4/eda_203/3/spicepilot/record.json
v4,eda_203,3,direct,False,formal-v1-v4flash,new_task,3,2563,0,0,3,False,parse,False,,1,0,records/units/v4/eda_203/3/direct/record.json
v4,eda_203,2,analogcoder,False,formal-v1-v4flash,new_task,2,6225,0,0,2,False,parse,False,,1,0,records/units/v4/eda_203/2/analogcoder/record.json
v4,eda_203,2,spicepilot,False,formal-v1-v4flash,new_task,3,28367,0,0,3,False,generation,False,,1,0,records/units/v4/eda_203/2/spicepilot/record.json
v4,eda_203,2,direct,False,formal-v1-v4flash,new_task,3,2492,0,0,3,False,parse,False,,1,0,records/units/v4/eda_203/2/direct/record.json
v4,eda_009,1,analogcoder,False,formal-v1-v4flash,development,1,2393,0,0,1,False,specification,True,0.9982717787888759,0.9982717787888759,1,records/units/v4/eda_009/1/analogcoder/record.json
v4,eda_009,1,spicepilot,True,formal-v1-v4flash,development,1,4099,0,0,1,True,,True,0.008070207996446697,0.008070207996446697,1,records/units/v4/eda_009/1/spicepilot/record.json
v4,eda_009,1,direct,True,formal-v1-v4flash,development,1,608,0,0,1,True,,True,0.008070207996446697,0.008070207996446697,1,records/units/v4/eda_009/1/direct/record.json
v4,eda_009,3,analogcoder,True,formal-v1-v4flash,development,1,2058,0,0,1,True,,True,0.0014826816520018156,0.0014826816520018156,1,records/units/v4/eda_009/3/analogcoder/record.json
v4,eda_009,3,spicepilot,True,formal-v1-v4flash,development,1,4168,0,0,1,True,,True,0.008070207996446697,0.008070207996446697,1,records/units/v4/eda_009/3/spicepilot/record.json
v4,eda_009,3,direct,True,formal-v1-v4flash,development,1,643,0,0,1,True,,True,0.0063988858407091126,0.0063988858407091126,1,records/units/v4/eda_009/3/direct/record.json
v4,eda_009,2,analogcoder,True,formal-v1-v4flash,development,1,2068,0,0,1,True,,True,0.0014826816520018156,0.0014826816520018156,1,records/units/v4/eda_009/2/analogcoder/record.json
v4,eda_009,2,spicepilot,True,formal-v1-v4flash,development,1,4099,0,0,1,True,,True,0.0025123329830390733,0.0025123329830390733,1,records/units/v4/eda_009/2/spicepilot/record.json
v4,eda_009,2,direct,True,formal-v1-v4flash,development,1,596,0,0,1,True,,True,0.0063988858407091126,0.0063988858407091126,1,records/units/v4/eda_009/2/direct/record.json
v4,eda_204,1,analogcoder,False,formal-v1-v4flash,new_task,2,7735,0,0,2,False,specification,True,0.9148969868000001,0.9148969868000001,2,records/units/v4/eda_204/1/analogcoder/record.json
v4,eda_204,1,spicepilot,False,formal-v1-v4flash,new_task,3,28150,0,0,3,False,parse,False,,1,0,records/units/v4/eda_204/1/spicepilot/record.json
v4,eda_204,1,direct,False,formal-v1-v4flash,new_task,3,2593,0,0,3,False,parse,False,,1,0,records/units/v4/eda_204/1/direct/record.json
v4,eda_204,3,analogcoder,False,formal-v1-v4flash,new_task,1,3121,0,0,1,False,specification,True,0.643043002,0.643043002,2,records/units/v4/eda_204/3/analogcoder/record.json
v4,eda_204,3,spicepilot,False,formal-v1-v4flash,new_task,3,21216,0,0,3,False,generation,False,,1,2,records/units/v4/eda_204/3/spicepilot/record.json
v4,eda_204,3,direct,False,formal-v1-v4flash,new_task,3,2630,0,0,3,False,parse,False,,1,0,records/units/v4/eda_204/3/direct/record.json
v4,eda_204,2,analogcoder,False,formal-v1-v4flash,new_task,2,7253,0,0,2,False,parse,False,,1,0,records/units/v4/eda_204/2/analogcoder/record.json
v4,eda_204,2,spicepilot,False,formal-v1-v4flash,new_task,3,21410,0,0,3,False,specification,True,0.99219952848,0.99219952848,4,records/units/v4/eda_204/2/spicepilot/record.json
v4,eda_204,2,direct,False,formal-v1-v4flash,new_task,3,2613,0,0,3,False,parse,False,,1,0,records/units/v4/eda_204/2/direct/record.json
v4,eda_007,1,analogcoder,False,formal-v1-v4flash,development,2,6463,0,0,2,False,specification,True,4.7363234499999995,1,2,records/units/v4/eda_007/1/analogcoder/record.json
v4,eda_007,1,spicepilot,False,formal-v1-v4flash,development,3,13732,0,0,3,False,specification,True,21.017316400000002,1,6,records/units/v4/eda_007/1/spicepilot/record.json
v4,eda_007,1,direct,False,formal-v1-v4flash,development,3,2249,0,0,3,False,specification,True,0.05833887999999998,0.05833887999999998,6,records/units/v4/eda_007/1/direct/record.json
v4,eda_007,3,analogcoder,False,formal-v1-v4flash,development,2,6965,0,0,2,False,specification,True,3.9418975400000003,1,2,records/units/v4/eda_007/3/analogcoder/record.json
v4,eda_007,3,spicepilot,False,formal-v1-v4flash,development,3,13054,0,0,3,False,specification,True,0.05837561000000004,0.05837561000000004,4,records/units/v4/eda_007/3/spicepilot/record.json
v4,eda_007,3,direct,False,formal-v1-v4flash,development,3,2218,0,0,3,False,specification,True,15.145649,1,6,records/units/v4/eda_007/3/direct/record.json
v4,eda_007,2,analogcoder,False,formal-v1-v4flash,development,2,6728,0,0,2,False,specification,True,0.9463875965999999,0.9463875965999999,2,records/units/v4/eda_007/2/analogcoder/record.json
v4,eda_007,2,spicepilot,False,formal-v1-v4flash,development,3,13065,0,0,3,False,specification,True,0.05837561000000004,0.05837561000000004,6,records/units/v4/eda_007/2/spicepilot/record.json
v4,eda_007,2,direct,False,formal-v1-v4flash,development,3,2215,0,0,3,False,specification,True,0.04649985000000001,0.04649985000000001,6,records/units/v4/eda_007/2/direct/record.json
v4,eda_006,1,analogcoder,False,formal-v1-v4flash,development,1,2667,0,0,1,False,specification,True,0.9164884961818182,0.9164884961818182,2,records/units/v4/eda_006/1/analogcoder/record.json
v4,eda_006,1,spicepilot,False,formal-v1-v4flash,development,3,12794,0,0,3,False,specification,True,0.9158182508181819,0.9158182508181819,6,records/units/v4/eda_006/1/spicepilot/record.json
v4,eda_006,1,direct,False,formal-v1-v4flash,development,3,2233,0,0,3,False,parse,False,,1,4,records/units/v4/eda_006/1/direct/record.json
v4,eda_006,3,analogcoder,False,formal-v1-v4flash,development,1,2172,0,0,1,False,specification,True,0.9173892662727273,0.9173892662727273,2,records/units/v4/eda_006/3/analogcoder/record.json
v4,eda_006,3,spicepilot,False,formal-v1-v4flash,development,3,12846,0,0,3,False,specification,True,0.9158182508181819,0.9158182508181819,6,records/units/v4/eda_006/3/spicepilot/record.json
v4,eda_006,3,direct,False,formal-v1-v4flash,development,3,2136,0,0,3,False,specification,True,0.9156280821818182,0.9156280821818182,4,records/units/v4/eda_006/3/direct/record.json
v4,eda_006,2,analogcoder,False,formal-v1-v4flash,development,1,2172,0,0,1,False,specification,True,0.9164884961818182,0.9164884961818182,2,records/units/v4/eda_006/2/analogcoder/record.json
v4,eda_006,2,spicepilot,False,formal-v1-v4flash,development,3,12846,0,0,3,False,specification,True,0.9999996804174756,0.9999996804174756,6,records/units/v4/eda_006/2/spicepilot/record.json
v4,eda_006,2,direct,True,formal-v1-v4flash,development,1,645,0,0,1,True,,True,0.00024231818181826142,0.00024231818181826142,1,records/units/v4/eda_006/2/direct/record.json
v4,eda_008,1,analogcoder,False,formal-v1-v4flash,development,1,2226,0,0,1,False,specification,True,0.99419476175,0.99419476175,2,records/units/v4/eda_008/1/analogcoder/record.json
v4,eda_008,1,spicepilot,False,formal-v1-v4flash,development,3,13013,0,0,3,False,specification,True,0.99005920554,0.99005920554,6,records/units/v4/eda_008/1/spicepilot/record.json
v4,eda_008,1,direct,False,formal-v1-v4flash,development,3,2153,0,0,3,False,specification,True,0.99005820529,0.99005820529,4,records/units/v4/eda_008/1/direct/record.json
v4,eda_008,3,analogcoder,False,formal-v1-v4flash,development,1,2675,0,0,1,False,specification,True,0.99005920554,0.99005920554,2,records/units/v4/eda_008/3/analogcoder/record.json
v4,eda_008,3,spicepilot,False,formal-v1-v4flash,development,3,14071,0,0,3,False,specification,True,0.9901514919100001,0.9901514919100001,6,records/units/v4/eda_008/3/spicepilot/record.json
v4,eda_008,3,direct,False,formal-v1-v4flash,development,3,2136,0,0,3,False,specification,True,8.53629863,1,6,records/units/v4/eda_008/3/direct/record.json
v4,eda_008,2,analogcoder,True,formal-v1-v4flash,development,1,2353,0,0,1,True,,True,0.013177586999999989,0.013177586999999989,1,records/units/v4/eda_008/2/analogcoder/record.json
v4,eda_008,2,spicepilot,False,formal-v1-v4flash,development,3,13812,0,0,3,False,specification,True,0.99042403718,0.99042403718,6,records/units/v4/eda_008/2/spicepilot/record.json
v4,eda_008,2,direct,False,formal-v1-v4flash,development,3,2162,0,0,3,False,parse,False,,1,4,records/units/v4/eda_008/2/direct/record.json
v4,eda_037,1,analogcoder,False,formal-v1-v4flash,development,1,3074,0,0,1,False,specification,True,0.0008970349999999974,0.0008970349999999974,2,records/units/v4/eda_037/1/analogcoder/record.json
v4,eda_037,1,spicepilot,True,formal-v1-v4flash,development,1,4501,0,0,1,True,,True,0.09271535500000004,0.09271535500000004,1,records/units/v4/eda_037/1/spicepilot/record.json
v4,eda_037,1,direct,True,formal-v1-v4flash,development,2,1727,0,0,2,False,,True,0.09271535500000004,0.09271535500000004,3,records/units/v4/eda_037/1/direct/record.json
v4,eda_037,3,analogcoder,True,formal-v1-v4flash,development,1,3050,0,0,1,True,,True,0.011895185000000003,0.011895185000000003,1,records/units/v4/eda_037/3/analogcoder/record.json
v4,eda_037,3,spicepilot,True,formal-v1-v4flash,development,1,4478,0,0,1,True,,True,0.09271535500000004,0.09271535500000004,1,records/units/v4/eda_037/3/spicepilot/record.json
v4,eda_037,3,direct,True,formal-v1-v4flash,development,2,1801,0,0,2,False,,True,0.09271535500000004,0.09271535500000004,3,records/units/v4/eda_037/3/direct/record.json
v4,eda_037,2,analogcoder,False,formal-v1-v4flash,development,1,2491,0,0,1,False,specification,True,0.0008970349999999974,0.0008970349999999974,2,records/units/v4/eda_037/2/analogcoder/record.json
v4,eda_037,2,spicepilot,True,formal-v1-v4flash,development,1,4529,0,0,1,True,,True,0.09271535500000004,0.09271535500000004,1,records/units/v4/eda_037/2/spicepilot/record.json
v4,eda_037,2,direct,True,formal-v1-v4flash,development,2,1793,0,0,2,False,,True,0.09271535500000004,0.09271535500000004,3,records/units/v4/eda_037/2/direct/record.json
v4,eda_205,1,analogcoder,False,formal-v1-v4flash,new_task,1,2386,0,0,1,False,specification,True,0.3583114069525872,0.3583114069525872,3,records/units/v4/eda_205/1/analogcoder/record.json
v4,eda_205,1,spicepilot,False,formal-v1-v4flash,new_task,3,13980,0,0,3,False,specification,True,0.3583114069525872,0.3583114069525872,9,records/units/v4/eda_205/1/spicepilot/record.json
v4,eda_205,1,direct,False,formal-v1-v4flash,new_task,3,2479,0,0,3,False,specification,True,0.3583114067991877,0.3583114067991877,9,records/units/v4/eda_205/1/direct/record.json
v4,eda_205,3,analogcoder,False,formal-v1-v4flash,new_task,1,2381,0,0,1,False,specification,True,0.3583114069525872,0.3583114069525872,3,records/units/v4/eda_205/3/analogcoder/record.json
v4,eda_205,3,spicepilot,False,formal-v1-v4flash,new_task,3,13280,0,0,3,False,specification,True,0.9975384185755816,0.9975384185755816,10,records/units/v4/eda_205/3/spicepilot/record.json
v4,eda_205,3,direct,False,formal-v1-v4flash,new_task,3,2484,0,0,3,False,specification,True,0.3583114067991877,0.3583114067991877,9,records/units/v4/eda_205/3/direct/record.json
v4,eda_205,2,analogcoder,False,formal-v1-v4flash,new_task,1,2384,0,0,1,False,specification,True,0.3583114069525872,0.3583114069525872,3,records/units/v4/eda_205/2/analogcoder/record.json
v4,eda_205,2,spicepilot,True,formal-v1-v4flash,new_task,3,13728,0,0,3,False,,True,0.0025797012963748784,0.0025797012963748784,8,records/units/v4/eda_205/2/spicepilot/record.json
v4,eda_205,2,direct,False,formal-v1-v4flash,new_task,3,2488,0,0,3,False,specification,True,0.35831141932905575,0.35831141932905575,9,records/units/v4/eda_205/2/direct/record.json
v4,eda_202,1,analogcoder,True,formal-v1-v4flash,new_task,1,3053,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/v4/eda_202/1/analogcoder/record.json
v4,eda_202,1,spicepilot,True,formal-v1-v4flash,new_task,1,4997,0,0,1,True,,True,9.156400000005504e-05,9.156400000005504e-05,2,records/units/v4/eda_202/1/spicepilot/record.json
v4,eda_202,1,direct,True,formal-v1-v4flash,new_task,2,1940,0,0,2,False,,True,9.250000000005087e-05,9.250000000005087e-05,6,records/units/v4/eda_202/1/direct/record.json
v4,eda_202,3,analogcoder,True,formal-v1-v4flash,new_task,1,2814,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/v4/eda_202/3/analogcoder/record.json
v4,eda_202,3,spicepilot,True,formal-v1-v4flash,new_task,2,9688,0,0,2,False,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/v4/eda_202/3/spicepilot/record.json
v4,eda_202,3,direct,True,formal-v1-v4flash,new_task,2,1887,0,0,2,False,,True,9.790800000004651e-05,9.790800000004651e-05,2,records/units/v4/eda_202/3/direct/record.json
v4,eda_202,2,analogcoder,True,formal-v1-v4flash,new_task,1,3081,0,0,1,True,,True,8.608799999993977e-05,8.608799999993977e-05,2,records/units/v4/eda_202/2/analogcoder/record.json
v4,eda_202,2,spicepilot,True,formal-v1-v4flash,new_task,1,4545,0,0,1,True,,True,9.156400000005504e-05,9.156400000005504e-05,2,records/units/v4/eda_202/2/spicepilot/record.json
v4,eda_202,2,direct,False,formal-v1-v4flash,new_task,3,2990,0,0,3,False,generation,False,,1,8,records/units/v4/eda_202/2/direct/record.json
v4,eda_016,1,full,True,routing-fix-v1,development,2,3946,4,2802,2,False,,True,0.008109558823529346,0.008109558823529346,2,records/units/v4/eda_016/1/full/record.json
v4,eda_016,1,no_preparation,True,routing-fix-v1,development,1,1324,0,0,1,True,,True,0.0031439117647058317,0.0031439117647058317,1,records/units/v4/eda_016/1/no_preparation/record.json
v4,eda_016,1,no_cleanup,True,routing-fix-v1,development,1,1867,4,2802,1,True,,True,0.0031439117647058317,0.0031439117647058317,1,records/units/v4/eda_016/1/no_cleanup/record.json
v4,eda_016,1,equal_call,True,routing-fix-v1,development,2,3757,4,2802,2,True,,True,0.0031439117647058317,0.0031439117647058317,2,records/units/v4/eda_016/1/equal_call/record.json
v4,eda_016,1,no_family_prompts,True,routing-fix-v1,development,1,1578,4,2802,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/1/no_family_prompts/record.json
v4,eda_016,1,no_grounding,True,routing-fix-v1,development,2,3865,4,2802,2,False,,True,0.006260033333333199,0.006260033333333199,2,records/units/v4/eda_016/1/no_grounding/record.json
v4,eda_016,3,full,True,routing-fix-v1,development,1,1818,4,2743,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/3/full/record.json
v4,eda_016,3,no_preparation,True,routing-fix-v1,development,1,1335,0,0,1,True,,True,0.0031439117647058317,0.0031439117647058317,1,records/units/v4/eda_016/3/no_preparation/record.json
v4,eda_016,3,no_cleanup,True,routing-fix-v1,development,1,1818,4,2743,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/3/no_cleanup/record.json
v4,eda_016,3,equal_call,True,routing-fix-v1,development,1,1818,4,2743,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/3/equal_call/record.json
v4,eda_016,3,no_family_prompts,True,routing-fix-v1,development,1,1552,4,2743,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/3/no_family_prompts/record.json
v4,eda_016,3,no_grounding,True,routing-fix-v1,development,2,3850,4,2743,2,False,,True,0.006260033333333199,0.006260033333333199,2,records/units/v4/eda_016/3/no_grounding/record.json
v4,eda_016,2,full,True,routing-fix-v1,development,1,1848,4,2968,1,True,,True,0.002331437254901951,0.002331437254901951,1,records/units/v4/eda_016/2/full/record.json
v4,eda_016,2,no_preparation,True,routing-fix-v1,development,1,1335,0,0,1,True,,True,0.008109558823529346,0.008109558823529346,1,records/units/v4/eda_016/2/no_preparation/record.json
v4,eda_016,2,no_cleanup,True,routing-fix-v1,development,2,4066,4,2968,2,False,,True,0.006260033333333199,0.006260033333333199,2,records/units/v4/eda_016/2/no_cleanup/record.json
v4,eda_016,2,equal_call,True,routing-fix-v1,development,1,1848,4,2968,1,True,,True,0.002331437254901951,0.002331437254901951,1,records/units/v4/eda_016/2/equal_call/record.json
v4,eda_016,2,no_family_prompts,True,routing-fix-v1,development,1,1554,4,2968,1,True,,True,0.006260033333333199,0.006260033333333199,1,records/units/v4/eda_016/2/no_family_prompts/record.json
v4,eda_016,2,no_grounding,True,routing-fix-v1,development,1,1817,4,2968,1,True,,True,0.01019945882352934,0.01019945882352934,1,records/units/v4/eda_016/2/no_grounding/record.json
v4,eda_027,1,full,True,routing-fix-v1,development,1,1715,4,2798,1,True,,True,0.0037883784883972565,0.0037883784883972565,1,records/units/v4/eda_027/1/full/record.json
v4,eda_027,1,no_preparation,True,routing-fix-v1,development,1,1198,0,0,1,True,,True,0.0037883784883972565,0.0037883784883972565,1,records/units/v4/eda_027/1/no_preparation/record.json
v4,eda_027,1,no_cleanup,True,routing-fix-v1,development,1,1715,4,2798,1,True,,True,0.0037883784883972565,0.0037883784883972565,1,records/units/v4/eda_027/1/no_cleanup/record.json
v4,eda_027,1,equal_call,True,routing-fix-v1,development,1,1715,4,2798,1,True,,True,0.0037883784883972565,0.0037883784883972565,1,records/units/v4/eda_027/1/equal_call/record.json
v4,eda_027,1,no_family_prompts,True,routing-fix-v1,development,1,1681,4,2798,1,True,,True,0.003837570076071074,0.003837570076071074,1,records/units/v4/eda_027/1/no_family_prompts/record.json
v4,eda_027,1,no_grounding,True,routing-fix-v1,development,1,1701,4,2798,1,True,,True,0.0037380081092627505,0.0037380081092627505,1,records/units/v4/eda_027/1/no_grounding/record.json
